price,area,rooms,city,municipality,floor,total_floors,building_year,elevator,terrace,parking,url
290000.0,80.0,5.0,Beograd,Voždovac,3.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/1032589/
125000.0,37.0,3.0,Beograd,Zemun,,1.0,,False,False,False,https://www.nekretnine.rs/oglasi/22009/
425888.0,70.0,2.0,Beograd,Savski Venac,4.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1052417/
195000.0,58.0,3.0,Beograd,Palilula,,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1051979/
900000.0,180.0,4.0,Beograd,Savski Venac,,1.0,,False,True,True,https://www.nekretnine.rs/oglasi/829755/
250000.0,47.0,3.0,Beograd,Stari Grad,,3.0,,False,False,True,https://www.nekretnine.rs/oglasi/827007/
330000.0,54.0,3.0,Beograd,Voždovac,,3.0,,True,True,False,https://www.nekretnine.rs/oglasi/1040127/
272000.0,68.0,4.0,Beograd,Novi Beograd,,4.0,,True,False,False,https://www.nekretnine.rs/oglasi/1055035/
177000.0,64.0,3.0,Beograd,Rakovica,,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1016719/
235000.0,45.0,2.0,Beograd,Vračar,3.0,5.0,,False,False,False,https://www.nekretnine.rs/oglasi/31869/
99000.0,33.0,1.0,Beograd,Surčin,1.0,3.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/1034463/
169999.0,63.0,3.0,Beograd,Zvezdara,,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/1005385/
209900.0,72.0,3.0,Beograd,Voždovac,1.0,4.0,,True,True,True,https://www.nekretnine.rs/oglasi/1053497/
162696.0,52.0,3.0,Beograd,Zvezdara,,8.0,,True,True,True,https://www.nekretnine.rs/oglasi/1040133/
229900.0,56.0,3.0,Beograd,Palilula,3.0,5.0,,True,True,False,https://www.nekretnine.rs/oglasi/1028271/
215000.0,77.0,3.0,Beograd,Voždovac,4.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/1023053/
900000.0,231.0,7.0,Beograd,Savski Venac,,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/1018745/
275000.0,57.0,3.0,Beograd,Stari Grad,6.0,6.0,,False,False,False,https://www.nekretnine.rs/oglasi/1020639/
381000.0,103.0,3.0,Beograd,Novi Beograd,2.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1016533/
99000.0,33.0,1.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97581/
350000.0,103.0,4.0,Beograd,Savski Venac,2.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1059645/
90000.0,46.0,1.0,Beograd,Novi Beograd,4.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1057595/
149000.0,40.0,2.0,Beograd,Savski Venac,,1.0,,False,True,False,https://www.nekretnine.rs/oglasi/1003669/
330000.0,100.0,3.0,Beograd,Stari Grad,1.0,4.0,1936.0,True,True,True,https://www.nekretnine.rs/oglasi/1027403/
168500.0,51.0,2.0,Beograd,Novi Beograd,5.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1020615/
380000.0,90.0,3.0,Beograd,Palilula,4.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1032583/
117000.0,51.0,2.0,Beograd,Zemun,,2.0,,False,True,True,https://www.nekretnine.rs/oglasi/1051259/
610000.0,124.0,4.0,Beograd,Savski Venac,12.0,,,True,True,False,https://www.nekretnine.rs/oglasi/1000033/
130000.0,47.0,3.0,Beograd,Zvezdara,,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1028069/
219000.0,51.0,2.0,Beograd,Savski Venac,5.0,7.0,,False,True,False,https://www.nekretnine.rs/oglasi/1021051/
185000.0,60.0,2.0,Beograd,Zvezdara,,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1060801/
271000.0,139.0,5.0,Beograd,Zemun,,1.0,,False,True,True,https://www.nekretnine.rs/oglasi/1014507/
149000.0,50.0,2.0,Beograd,Zemun,2.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1032587/
244200.0,79.0,3.0,Beograd,Zemun,4.0,4.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/1008991/
258000.0,57.0,3.0,Beograd,Stari Grad,,2.0,,False,False,True,https://www.nekretnine.rs/oglasi/1016287/
457888.0,74.0,2.0,Beograd,Savski Venac,6.0,6.0,,True,True,True,https://www.nekretnine.rs/oglasi/1005641/
275000.0,91.0,4.0,Beograd,Zvezdara,6.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1020103/
213000.0,61.0,3.0,Beograd,Novi Beograd,1.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1016379/
950000.0,220.0,6.0,Beograd,Savski Venac,,1.0,,False,True,True,https://www.nekretnine.rs/oglasi/75873/
670000.0,139.0,5.0,Beograd,Voždovac,,1.0,,False,True,False,https://www.nekretnine.rs/oglasi/1021975/
380000.0,98.0,4.0,Beograd,Savski Venac,,3.0,,False,False,False,https://www.nekretnine.rs/oglasi/1016269/
138000.0,52.0,3.0,Beograd,Zemun,2.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/30653/
349000.0,92.0,4.0,Beograd,Novi Beograd,3.0,,,False,True,False,https://www.nekretnine.rs/oglasi/1053951/
160000.0,57.0,2.0,Beograd,Rakovica,2.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1040015/
306660.0,114.0,5.0,Beograd,Palilula,5.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1032633/
257000.0,104.0,3.0,Beograd,Zvezdara,,4.0,,True,True,True,https://www.nekretnine.rs/oglasi/48403/
349000.0,98.0,4.0,Beograd,Savski Venac,2.0,1.0,1908.0,False,True,True,https://www.nekretnine.rs/oglasi/1010917/
235000.0,58.0,2.0,Beograd,Vračar,,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/1028141/
310000.0,84.0,3.0,Beograd,Vračar,2.0,15.0,,True,True,False,https://www.nekretnine.rs/oglasi/1002165/
132500.0,53.0,2.0,Beograd,Rakovica,1.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1046259/
229900.0,60.0,3.0,Beograd,Palilula,4.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1008999/
430888.0,70.0,2.0,Beograd,Savski Venac,5.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1052419/
375000.0,157.0,4.0,Beograd,Zvezdara,5.0,6.0,,True,True,True,https://www.nekretnine.rs/oglasi/22455/
179900.0,73.0,4.0,Beograd,Rakovica,14.0,15.0,,True,True,False,https://www.nekretnine.rs/oglasi/1008083/
238000.0,65.0,3.0,Beograd,Novi Beograd,2.0,,,True,True,True,https://www.nekretnine.rs/oglasi/1028133/
300000.0,81.0,4.0,Beograd,Zvezdara,4.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/72143/
430000.0,100.0,4.0,Beograd,Vračar,3.0,,,True,True,False,https://www.nekretnine.rs/oglasi/20551/
343000.0,97.0,4.0,Beograd,Stari Grad,1.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/1020017/
230000.0,83.0,3.0,Beograd,Zvezdara,1.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1023955/
93000.0,33.0,1.0,Beograd,Čukarica,5.0,6.0,2004.0,False,False,False,https://www.nekretnine.rs/oglasi/1044277/
1176600.0,222.0,4.0,Beograd,Vračar,6.0,8.0,2025.0,True,True,False,https://www.nekretnine.rs/oglasi/1051167/
1383300.0,261.0,4.0,Beograd,Vračar,6.0,8.0,2025.0,True,True,False,https://www.nekretnine.rs/oglasi/1004319/
350000.0,83.0,3.0,Beograd,Savski Venac,21.0,26.0,2027.0,True,True,True,https://www.nekretnine.rs/oglasi/206185/
199727.0,60.0,3.0,Beograd,Voždovac,4.0,4.0,2026.0,True,True,False,https://www.nekretnine.rs/oglasi/1038629/
165000.0,55.0,3.0,Beograd,Zvezdara,3.0,3.0,,False,False,False,https://www.nekretnine.rs/oglasi/1032601/
420000.0,87.0,3.0,Beograd,Savski Venac,8.0,23.0,,True,True,True,https://www.nekretnine.rs/oglasi/1052389/
180000.0,21.0,1.0,Beograd,Vračar,7.0,7.0,,True,False,False,https://www.nekretnine.rs/oglasi/1005257/
158000.0,45.0,2.0,Beograd,Palilula,2.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1030903/
580000.0,171.0,5.0,Beograd,Savski Venac,1.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1005821/
152000.0,38.0,1.0,Beograd,Voždovac,3.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/1055227/
110000.0,50.0,2.0,Beograd,Zvezdara,2.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/1046173/
167000.0,44.0,2.0,Beograd,Novi Beograd,6.0,6.0,,False,False,False,https://www.nekretnine.rs/oglasi/1019277/
139900.0,49.0,2.0,Beograd,Voždovac,7.0,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1010513/
156000.0,30.0,1.0,Beograd,Zemun,5.0,7.0,,True,False,True,https://www.nekretnine.rs/oglasi/1055203/
144000.0,80.0,3.0,Beograd,Grocka,3.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/726053/
235000.0,61.0,3.0,Beograd,Novi Beograd,8.0,9.0,,True,False,False,https://www.nekretnine.rs/oglasi/1022437/
240000.0,74.0,4.0,Beograd,Savski Venac,6.0,6.0,,False,True,False,https://www.nekretnine.rs/oglasi/1044329/
320000.0,64.0,2.0,Beograd,Stari Grad,1.0,8.0,,True,True,False,https://www.nekretnine.rs/oglasi/1015113/
165000.0,43.0,1.0,Beograd,Zemun,2.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1021109/
377000.0,91.0,4.0,Beograd,Stari Grad,,2.0,1930.0,False,False,False,https://www.nekretnine.rs/oglasi/55641/
700000.0,168.0,4.0,Beograd,Vračar,4.0,5.0,2001.0,True,True,True,https://www.nekretnine.rs/oglasi/73971/
185000.0,59.0,2.0,Beograd,Novi Beograd,4.0,4.0,,True,True,False,https://www.nekretnine.rs/oglasi/1042289/
180000.0,72.0,3.0,Beograd,Zvezdara,3.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/55859/
240000.0,47.0,3.0,Beograd,Stari Grad,1.0,,,False,True,False,https://www.nekretnine.rs/oglasi/1065303/
83000.0,28.0,1.0,Beograd,Rakovica,,5.0,1995.0,False,True,False,https://www.nekretnine.rs/oglasi/1043247/
45500.0,20.0,1.0,Beograd,Zvezdara,,1.0,,False,False,False,https://www.nekretnine.rs/oglasi/1058769/
460000.0,71.0,3.0,Beograd,Stari Grad,4.0,,,True,True,False,https://www.nekretnine.rs/oglasi/1028659/
289900.0,59.0,2.0,Beograd,Stari Grad,1.0,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/98001/
209000.0,67.0,3.0,Beograd,Stari Grad,2.0,2.0,,False,False,False,https://www.nekretnine.rs/oglasi/1060991/
109000.0,44.0,2.0,Beograd,Surčin,,3.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/1025089/
181573.0,62.0,3.0,Beograd,Rakovica,5.0,7.0,2027.0,True,True,True,https://www.nekretnine.rs/oglasi/1026753/
95000.0,51.0,3.0,Beograd,Zemun,3.0,4.0,2018.0,False,True,True,https://www.nekretnine.rs/oglasi/1042283/
109000.0,44.0,1.0,Beograd,Surčin,,3.0,2025.0,False,False,False,https://www.nekretnine.rs/oglasi/97607/
219000.0,67.0,3.0,Beograd,Palilula,,5.0,2026.0,True,True,True,https://www.nekretnine.rs/oglasi/1055015/
149000.0,64.0,2.0,Beograd,Rakovica,3.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1049567/
83000.0,34.0,1.0,Beograd,Voždovac,,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1024099/
180000.0,149.0,5.0,Beograd,Obrenovac,1.0,1.0,,False,True,False,https://www.nekretnine.rs/oglasi/1017599/
136119.0,53.0,2.0,Beograd,Voždovac,3.0,4.0,2026.0,True,True,True,https://www.nekretnine.rs/oglasi/1012145/
145000.0,50.0,3.0,Beograd,Surčin,3.0,,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97125/
99000.0,33.0,1.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1025097/
119990.0,35.0,2.0,Beograd,Zvezdara,,2.0,1938.0,False,False,False,https://www.nekretnine.rs/oglasi/36477/
395000.0,81.0,3.0,Beograd,Savski Venac,6.0,,,False,True,False,https://www.nekretnine.rs/oglasi/1060359/
410000.0,83.0,3.0,Beograd,Novi Beograd,4.0,7.0,,True,False,False,https://www.nekretnine.rs/oglasi/1017207/
287000.0,41.0,2.0,Beograd,Stari Grad,,1.0,,False,False,False,https://www.nekretnine.rs/oglasi/1051541/
84000.0,30.0,2.0,Beograd,Surčin,,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97229/
109000.0,44.0,2.0,Beograd,Surčin,,3.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/999079/
165600.0,73.0,3.0,Beograd,Zvezdara,5.0,5.0,,True,False,False,https://www.nekretnine.rs/oglasi/1047143/
127350.0,40.0,2.0,Beograd,Surčin,3.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97377/
105000.0,46.0,2.0,Beograd,Zvezdara,1.0,1.0,,False,False,True,https://www.nekretnine.rs/oglasi/998817/
99000.0,33.0,1.0,Beograd,Surčin,1.0,1.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1053693/
225000.0,61.0,3.0,Beograd,Novi Beograd,18.0,19.0,,False,True,False,https://www.nekretnine.rs/oglasi/1060307/
270000.0,67.0,3.0,Beograd,Zvezdara,,4.0,2022.0,False,False,True,https://www.nekretnine.rs/oglasi/1013151/
145000.0,50.0,3.0,Beograd,Surčin,3.0,,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97221/
160000.0,55.0,2.0,Beograd,Palilula,1.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/1050585/
184900.0,85.0,3.0,Beograd,Zvezdara,2.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1026777/
109500.0,39.0,2.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1024149/
165000.0,42.0,1.0,Beograd,Savski Venac,,2.0,,False,False,False,https://www.nekretnine.rs/oglasi/1060489/
190000.0,42.0,3.0,Beograd,Palilula,5.0,5.0,,False,False,False,https://www.nekretnine.rs/oglasi/1054739/
130000.0,38.0,2.0,Beograd,Vračar,,,,False,False,False,https://www.nekretnine.rs/oglasi/1007857/
115000.0,44.0,2.0,Beograd,Surčin,,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/1000429/
400000.0,133.0,3.0,Beograd,Voždovac,,3.0,2025.0,True,True,True,https://www.nekretnine.rs/oglasi/49557/
379000.0,100.0,3.0,Beograd,Savski Venac,2.0,3.0,1942.0,False,True,False,https://www.nekretnine.rs/oglasi/1028661/
674000.0,107.0,4.0,Beograd,Savski Venac,9.0,23.0,2020.0,True,True,True,https://www.nekretnine.rs/oglasi/1029099/
84000.0,30.0,1.0,Beograd,Surčin,,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97637/
156750.0,57.0,3.0,Beograd,Surčin,3.0,,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97237/
144900.0,135.0,4.0,Beograd,Čukarica,,1.0,1978.0,False,True,True,https://www.nekretnine.rs/oglasi/36237/
193000.0,49.0,2.0,Beograd,Zvezdara,6.0,6.0,,True,False,True,https://www.nekretnine.rs/oglasi/1022893/
126000.0,50.0,2.0,Beograd,Palilula,3.0,5.0,,False,True,False,https://www.nekretnine.rs/oglasi/1034467/
205645.0,70.0,3.0,Beograd,Rakovica,7.0,7.0,2027.0,True,True,True,https://www.nekretnine.rs/oglasi/1049907/
420000.0,83.0,3.0,Beograd,Savski Venac,9.0,23.0,2019.0,False,True,True,https://www.nekretnine.rs/oglasi/1020617/
189000.0,70.0,3.0,Beograd,Voždovac,1.0,6.0,1996.0,True,True,True,https://www.nekretnine.rs/oglasi/1040473/
129000.0,40.0,2.0,Beograd,Zemun,,1.0,1990.0,False,True,True,https://www.nekretnine.rs/oglasi/998979/
212350.0,50.0,2.0,Beograd,Zvezdara,6.0,7.0,2026.0,False,True,True,https://www.nekretnine.rs/oglasi/42431/
200000.0,110.0,3.0,Beograd,Zemun,1.0,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1059463/
136300.0,47.0,1.0,Beograd,Surčin,3.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97257/
140000.0,48.0,2.0,Beograd,Voždovac,,4.0,1968.0,False,True,False,https://www.nekretnine.rs/oglasi/1032477/
480000.0,110.0,3.0,Beograd,Stari Grad,3.0,5.0,1927.0,True,False,False,https://www.nekretnine.rs/oglasi/1039663/
299000.0,60.0,2.0,Beograd,Stari Grad,2.0,5.0,1950.0,True,False,True,https://www.nekretnine.rs/oglasi/64971/
274000.0,86.0,3.0,Beograd,Stari Grad,5.0,6.0,1995.0,True,True,False,https://www.nekretnine.rs/oglasi/1007879/
158000.0,64.0,3.0,Beograd,Palilula,0.0,1.0,1950.0,False,False,False,https://www.nekretnine.rs/oglasi/61657/
420000.0,252.0,7.0,Beograd,Zvezdara,,2.0,1985.0,False,True,True,https://www.nekretnine.rs/oglasi/44313/
273000.0,137.0,7.0,Beograd,Palilula,,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1039609/
359000.0,88.0,3.0,Beograd,Stari Grad,5.0,5.0,2002.0,True,False,False,https://www.nekretnine.rs/oglasi/97805/
260000.0,82.0,3.0,Beograd,Čukarica,5.0,5.0,1989.0,True,True,False,https://www.nekretnine.rs/oglasi/72227/
167000.0,45.0,3.0,Beograd,Stari Grad,,5.0,,False,False,False,https://www.nekretnine.rs/oglasi/1005315/
230000.0,64.0,3.0,Beograd,Novi Beograd,3.0,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/1051705/
155000.0,51.0,3.0,Beograd,Zvezdara,4.0,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/1047595/
99950.0,48.0,2.0,Beograd,Rakovica,10.0,10.0,,True,False,False,https://www.nekretnine.rs/oglasi/1067593/
295000.0,106.0,3.0,Beograd,Čukarica,0.0,1.0,1958.0,False,True,False,https://www.nekretnine.rs/oglasi/98279/
228000.0,66.0,3.0,Beograd,Vračar,,3.0,,False,False,False,https://www.nekretnine.rs/oglasi/1041869/
85000.0,54.0,2.0,Beograd,Zvezdara,,4.0,2026.0,False,True,False,https://www.nekretnine.rs/oglasi/87569/
196000.0,54.0,3.0,Beograd,Zvezdara,5.0,8.0,,False,True,False,https://www.nekretnine.rs/oglasi/1058727/
330000.0,48.0,1.0,Beograd,Stari Grad,1.0,6.0,1960.0,True,True,False,https://www.nekretnine.rs/oglasi/97923/
310000.0,119.0,5.0,Beograd,Zemun,2.0,3.0,2012.0,False,True,True,https://www.nekretnine.rs/oglasi/73841/
380000.0,252.0,6.0,Beograd,Zvezdara,3.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/30789/
140000.0,41.0,2.0,Beograd,Zemun,2.0,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1055351/
419000.0,108.0,3.0,Beograd,Palilula,2.0,3.0,1930.0,False,True,False,https://www.nekretnine.rs/oglasi/98281/
105000.0,47.0,3.0,Beograd,Rakovica,3.0,4.0,2013.0,False,True,True,https://www.nekretnine.rs/oglasi/998901/
258000.0,57.0,2.0,Beograd,Stari Grad,0.0,2.0,1927.0,False,False,True,https://www.nekretnine.rs/oglasi/1031529/
200000.0,40.0,2.0,Beograd,Novi Beograd,,8.0,,False,False,False,https://www.nekretnine.rs/oglasi/1055581/
320000.0,82.0,3.0,Beograd,Vračar,2.0,2.0,1935.0,False,False,False,https://www.nekretnine.rs/oglasi/1046537/
278000.0,136.0,6.0,Beograd,Palilula,4.0,4.0,1975.0,False,True,False,https://www.nekretnine.rs/oglasi/1016193/
252360.0,63.0,3.0,Beograd,Voždovac,4.0,8.0,2025.0,True,True,True,https://www.nekretnine.rs/oglasi/1007729/
410000.0,83.0,3.0,Beograd,Novi Beograd,4.0,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1029317/
169900.0,61.0,3.0,Beograd,Novi Beograd,6.0,6.0,,False,False,False,https://www.nekretnine.rs/oglasi/1044271/
310000.0,73.0,3.0,Beograd,Vračar,1.0,6.0,,True,True,False,https://www.nekretnine.rs/oglasi/1031703/
225403.0,88.0,3.0,Beograd,Zvezdara,8.0,8.0,2022.0,True,True,True,https://www.nekretnine.rs/oglasi/828745/
109000.0,44.0,1.0,Beograd,Novi Beograd,,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/97615/
250000.0,70.0,4.0,Beograd,Voždovac,2.0,3.0,2025.0,True,True,True,https://www.nekretnine.rs/oglasi/74003/
247500.0,99.0,4.0,Beograd,Voždovac,2.0,2.0,2004.0,False,True,True,https://www.nekretnine.rs/oglasi/97931/
96000.0,33.0,1.0,Beograd,Surčin,1.0,3.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97363/
124000.0,39.0,2.0,Beograd,Zvezdara,,3.0,,False,False,False,https://www.nekretnine.rs/oglasi/30705/
242000.0,57.0,2.0,Beograd,Vračar,0.0,5.0,2024.0,True,True,False,https://www.nekretnine.rs/oglasi/97949/
74000.0,33.0,2.0,Beograd,Rakovica,,4.0,,False,False,True,https://www.nekretnine.rs/oglasi/1027125/
199000.0,58.0,3.0,Beograd,Zvezdara,3.0,3.0,2011.0,False,False,False,https://www.nekretnine.rs/oglasi/1043179/
114000.0,37.0,2.0,Beograd,Zvezdara,1.0,1.0,1950.0,False,False,False,https://www.nekretnine.rs/oglasi/1019473/
139000.0,94.0,3.0,Beograd,Surčin,1.0,1.0,2011.0,False,True,True,https://www.nekretnine.rs/oglasi/74967/
388000.0,86.0,4.0,Beograd,Vračar,1.0,4.0,2023.0,False,True,False,https://www.nekretnine.rs/oglasi/47133/
207500.0,62.0,2.0,Beograd,Zemun,8.0,11.0,,True,True,False,https://www.nekretnine.rs/oglasi/1052599/
375000.0,71.0,3.0,Beograd,Vračar,3.0,4.0,2024.0,True,True,True,https://www.nekretnine.rs/oglasi/62021/
148500.0,62.0,3.0,Beograd,Surčin,,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1012953/
228000.0,61.0,2.0,Beograd,Zvezdara,1.0,3.0,1965.0,False,True,False,https://www.nekretnine.rs/oglasi/98245/
420000.0,74.0,3.0,Beograd,Vračar,1.0,6.0,1962.0,True,False,False,https://www.nekretnine.rs/oglasi/61497/
310000.0,92.0,4.0,Beograd,Voždovac,1.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1055367/
349500.0,105.0,4.0,Beograd,Čukarica,4.0,6.0,1995.0,True,True,False,https://www.nekretnine.rs/oglasi/1054543/
349500.0,105.0,4.0,Beograd,Čukarica,4.0,6.0,1997.0,False,True,True,https://www.nekretnine.rs/oglasi/1046549/
419000.0,105.0,3.0,Beograd,Vračar,5.0,6.0,1968.0,True,True,False,https://www.nekretnine.rs/oglasi/66797/
340000.0,125.0,5.0,Beograd,Novi Beograd,,4.0,,False,True,False,https://www.nekretnine.rs/oglasi/30495/
123000.0,34.0,2.0,Beograd,Savski Venac,,2.0,,False,False,True,https://www.nekretnine.rs/oglasi/1025785/
420000.0,123.0,4.0,Beograd,Čukarica,1.0,4.0,2017.0,False,True,True,https://www.nekretnine.rs/oglasi/1019469/
305000.0,61.0,2.0,Beograd,Vračar,0.0,4.0,2000.0,True,False,False,https://www.nekretnine.rs/oglasi/98275/
131600.0,47.0,2.0,Beograd,Surčin,4.0,4.0,2025.0,False,True,True,https://www.nekretnine.rs/oglasi/97467/
349800.0,101.0,5.0,Beograd,Čukarica,1.0,5.0,1930.0,True,False,False,https://www.nekretnine.rs/oglasi/98135/
330000.0,92.0,4.0,Beograd,Zvezdara,2.0,,,True,True,False,https://www.nekretnine.rs/oglasi/1002793/
322000.0,92.0,4.0,Beograd,Vračar,3.0,6.0,,False,False,False,https://www.nekretnine.rs/oglasi/1020451/
320000.0,143.0,6.0,Beograd,Voždovac,3.0,3.0,,False,True,True,https://www.nekretnine.rs/oglasi/36739/
84900.0,33.0,2.0,Beograd,Voždovac,,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1020189/
399000.0,62.0,2.0,Beograd,Novi Beograd,30.0,30.0,,True,False,True,https://www.nekretnine.rs/oglasi/43379/
245000.0,104.0,3.0,Beograd,Zvezdara,2.0,,2003.0,False,False,False,https://www.nekretnine.rs/oglasi/1031497/
230000.0,58.0,2.0,Beograd,Vračar,1.0,5.0,,True,True,True,https://www.nekretnine.rs/oglasi/1034475/
80850.0,49.0,2.0,Beograd,Zemun,,4.0,,False,True,True,https://www.nekretnine.rs/oglasi/33177/
115000.0,35.0,1.0,Beograd,Čukarica,,2.0,,False,True,False,https://www.nekretnine.rs/oglasi/1053239/
129900.0,47.0,2.0,Beograd,Zvezdara,0.0,4.0,2012.0,True,True,True,https://www.nekretnine.rs/oglasi/5415/
301600.0,115.0,4.0,Beograd,Voždovac,1.0,2.0,2004.0,False,True,True,https://www.nekretnine.rs/oglasi/97819/
120000.0,40.0,2.0,Beograd,Vračar,4.0,4.0,1965.0,False,True,False,https://www.nekretnine.rs/oglasi/1007877/
250000.0,58.0,2.0,Beograd,Stari Grad,7.0,8.0,1966.0,True,True,False,https://www.nekretnine.rs/oglasi/1031533/
187000.0,41.0,2.0,Beograd,Rakovica,1.0,7.0,1980.0,True,True,False,https://www.nekretnine.rs/oglasi/97945/
122000.0,50.0,2.0,Beograd,Čukarica,4.0,4.0,,False,False,False,https://www.nekretnine.rs/oglasi/1008595/
396000.0,99.0,4.0,Beograd,Novi Beograd,1.0,16.0,1965.0,True,True,True,https://www.nekretnine.rs/oglasi/75833/
650000.0,200.0,5.0,Beograd,Zemun,0.0,1.0,2002.0,False,True,False,https://www.nekretnine.rs/oglasi/61865/
200000.0,78.0,4.0,Beograd,Čukarica,,1.0,,False,True,True,https://www.nekretnine.rs/oglasi/31841/
215000.0,94.0,4.0,Beograd,Rakovica,,12.0,,True,True,False,https://www.nekretnine.rs/oglasi/1029109/
410000.0,83.0,3.0,Beograd,Novi Beograd,4.0,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1008107/
250000.0,103.0,4.0,Beograd,Zvezdara,,7.0,,True,True,False,https://www.nekretnine.rs/oglasi/1053805/
399000.0,65.0,3.0,Beograd,Vračar,2.0,7.0,2010.0,True,True,True,https://www.nekretnine.rs/oglasi/97827/
88000.0,31.0,1.0,Beograd,Rakovica,4.0,4.0,2010.0,False,False,False,https://www.nekretnine.rs/oglasi/1054555/
285000.0,64.0,2.0,Beograd,Vračar,1.0,5.0,1970.0,True,True,False,https://www.nekretnine.rs/oglasi/98137/
590000.0,95.0,3.0,Beograd,Novi Beograd,4.0,40.0,2023.0,True,False,True,https://www.nekretnine.rs/oglasi/1019487/
855000.0,203.0,6.0,Beograd,Savski Venac,1.0,4.0,1939.0,True,True,True,https://www.nekretnine.rs/oglasi/1011727/
164000.0,36.0,1.0,Beograd,Čukarica,3.0,8.0,1960.0,True,False,False,https://www.nekretnine.rs/oglasi/98067/
285000.0,64.0,2.0,Beograd,Vračar,1.0,,,False,True,False,https://www.nekretnine.rs/oglasi/1067345/
73000.0,48.0,1.0,Beograd,Zemun,,3.0,,False,True,False,https://www.nekretnine.rs/oglasi/1056107/
330000.0,135.0,4.0,Beograd,Čukarica,1.0,3.0,2000.0,False,True,True,https://www.nekretnine.rs/oglasi/1043169/
